,image paths,A,B,alpha,alpha QC
6563,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Annika_Sorenstam/Annika_Sorenstam_0001.jpg,224,224,1,100
6564,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Selma_Phoenix/Selma_Phoenix_0001.jpg,224,224,1,100
6565,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Erin_Hershey_Presley/Erin_Hershey_Presley_0001.jpg,224,224,1,100
6566,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Pierre_Pettigrew/Pierre_Pettigrew_0002.jpg,224,224,1,100
6567,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Pierre_Pettigrew/Pierre_Pettigrew_0001.jpg,224,224,1,100
6568,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Pierre_Pettigrew/Pierre_Pettigrew_0003.jpg,224,224,1,100
6569,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Galen_Rowell/Galen_Rowell_0001.jpg,224,224,1,100
6570,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Stanley_Tong/Stanley_Tong_0001.jpg,224,224,1,100
6571,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Stanley_Tong/Stanley_Tong_0002.jpg,224,224,1,100
6572,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Dick_Armey/Dick_Armey_0001.jpg,224,224,1,100
6573,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Carlos_Beltran/Carlos_Beltran_0001.jpg,224,224,1,100
6574,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Jewel_Howard-Taylor/Jewel_Howard-Taylor_0001.jpg,224,224,1,100
6575,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Robert_Bullock/Robert_Bullock_0002.jpg,224,224,1,100
6576,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Robert_Bullock/Robert_Bullock_0001.jpg,224,224,1,100
6577,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Rudolph_Holton/Rudolph_Holton_0001.jpg,224,224,1,100
6578,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Darrell_Porter/Darrell_Porter_0002.jpg,224,224,1,100
6579,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Darrell_Porter/Darrell_Porter_0001.jpg,224,224,1,100
6580,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Miroljub/Miroljub_0001.jpg,224,224,1,100
6581,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Miroljub/Miroljub_0002.jpg,224,224,1,100
6582,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Amy_Brenneman/Amy_Brenneman_0001.jpg,224,224,1,100
6583,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Christian_Lirette/Christian_Lirette_0001.jpg,224,224,1,100
6584,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Joe_Glover/Joe_Glover_0001.jpg,224,224,1,100
6585,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Larry_Lucchino/Larry_Lucchino_0001.jpg,224,224,1,100
6586,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Larry_Lucchino/Larry_Lucchino_0001.jpg,224,224,1,100
6587,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Larry_Lucchino/Larry_Lucchino_0002.jpg,224,224,1,100
6588,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/William_Macy/William_Macy_0003.jpg,224,224,1,100
6589,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/William_Macy/William_Macy_0004.jpg,224,224,1,100
6590,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/William_Macy/William_Macy_0002.jpg,224,224,1,100
6591,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/William_Macy/William_Macy_0001.jpg,224,224,1,100
6592,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/William_Macy/William_Macy_0005.jpg,224,224,1,100
6593,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Larry_Nichols/Larry_Nichols_0001.jpg,224,224,1,100
6594,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Deutsch/Michael_Deutsch_0001.jpg,224,224,1,100
6595,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kim_Jong-Il/Kim_Jong-Il_0004.jpg,224,224,1,100
6596,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kim_Jong-Il/Kim_Jong-Il_0003.jpg,224,224,1,100
6597,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kim_Jong-Il/Kim_Jong-Il_0002.jpg,224,224,1,100
6598,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kim_Jong-Il/Kim_Jong-Il_0001.jpg,224,224,1,100
6599,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kim_Jong-Il/Kim_Jong-Il_0001.jpg,224,224,1,100
6600,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Begum_Khaleda_Zia/Begum_Khaleda_Zia_0001.jpg,224,224,1,100
6601,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Begum_Khaleda_Zia/Begum_Khaleda_Zia_0002.jpg,224,224,1,100
6602,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Tono_Suratman/Tono_Suratman_0001.jpg,224,224,1,100
6603,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Stephen_Crampton/Stephen_Crampton_0001.jpg,224,224,1,100
6604,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Paul_Johnson/Paul_Johnson_0001.jpg,224,224,1,100
6605,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/James_Morris/James_Morris_0001.jpg,224,224,1,100
6606,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/James_Morris/James_Morris_0002.jpg,224,224,1,100
6607,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kate_Hudson/Kate_Hudson_0006.jpg,224,224,1,100
6608,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kate_Hudson/Kate_Hudson_0007.jpg,224,224,1,100
6609,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kate_Hudson/Kate_Hudson_0009.jpg,224,224,1,100
6610,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kate_Hudson/Kate_Hudson_0005.jpg,224,224,1,100
6611,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kate_Hudson/Kate_Hudson_0001.jpg,224,224,1,100
6612,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kate_Hudson/Kate_Hudson_0004.jpg,224,224,1,100
6613,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kate_Hudson/Kate_Hudson_0002.jpg,224,224,1,100
6614,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kate_Hudson/Kate_Hudson_0002.jpg,224,224,1,100
6615,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kate_Hudson/Kate_Hudson_0003.jpg,224,224,1,100
6616,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kate_Hudson/Kate_Hudson_0008.jpg,224,224,1,100
6617,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Mark_Butcher/Mark_Butcher_0001.jpg,224,224,1,100
6618,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Win_Aung/Win_Aung_0004.jpg,224,224,1,100
6619,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Win_Aung/Win_Aung_0001.jpg,224,224,1,100
6620,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Win_Aung/Win_Aung_0002.jpg,224,224,1,100
6621,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Win_Aung/Win_Aung_0003.jpg,224,224,1,100
6622,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/David_Donohue/David_Donohue_0001.jpg,224,224,1,100
6623,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Joe_Mantello/Joe_Mantello_0001.jpg,224,224,1,100
6624,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Joe_Mantello/Joe_Mantello_0002.jpg,224,224,1,100
6625,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Brett_Boone/Brett_Boone_0001.jpg,224,224,1,100
6626,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Mark_Wahlberg/Mark_Wahlberg_0003.jpg,224,224,1,100
6627,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Mark_Wahlberg/Mark_Wahlberg_0001.jpg,224,224,1,100
6628,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Mark_Wahlberg/Mark_Wahlberg_0002.jpg,224,224,1,100
6629,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Mark_Wahlberg/Mark_Wahlberg_0004.jpg,224,224,1,100
6630,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Valdas_Adamkus/Valdas_Adamkus_0002.jpg,224,224,1,100
6631,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Valdas_Adamkus/Valdas_Adamkus_0001.jpg,224,224,1,100
6632,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Edmund_Stoiber/Edmund_Stoiber_0005.jpg,224,224,1,100
6633,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Edmund_Stoiber/Edmund_Stoiber_0004.jpg,224,224,1,100
6634,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Edmund_Stoiber/Edmund_Stoiber_0002.jpg,224,224,1,100
6635,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Edmund_Stoiber/Edmund_Stoiber_0001.jpg,224,224,1,100
6636,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Edmund_Stoiber/Edmund_Stoiber_0008.jpg,224,224,1,100
6637,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Edmund_Stoiber/Edmund_Stoiber_0009.jpg,224,224,1,100
6638,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Edmund_Stoiber/Edmund_Stoiber_0003.jpg,224,224,1,100
6639,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Edmund_Stoiber/Edmund_Stoiber_0013.jpg,224,224,1,100
6640,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Edmund_Stoiber/Edmund_Stoiber_0011.jpg,224,224,1,100
6641,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Edmund_Stoiber/Edmund_Stoiber_0007.jpg,224,224,1,100
6642,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Edmund_Stoiber/Edmund_Stoiber_0006.jpg,224,224,1,100
6643,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Edmund_Stoiber/Edmund_Stoiber_0010.jpg,224,224,1,100
6644,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Edmund_Stoiber/Edmund_Stoiber_0012.jpg,224,224,1,100
6645,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Nathalie_Baye/Nathalie_Baye_0001.jpg,224,224,1,100
6646,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Nathalie_Baye/Nathalie_Baye_0003.jpg,224,224,1,100
6647,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Nathalie_Baye/Nathalie_Baye_0004.jpg,224,224,1,100
6648,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Nathalie_Baye/Nathalie_Baye_0002.jpg,224,224,1,100
6649,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Paul_Reiser/Paul_Reiser_0001.jpg,224,224,1,100
6650,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andres_Manuel_Lopez_Obrador/Andres_Manuel_Lopez_Obrador_0001.jpg,224,224,1,100
6651,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Sophia_Loren/Sophia_Loren_0004.jpg,224,224,1,100
6652,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Sophia_Loren/Sophia_Loren_0005.jpg,224,224,1,100
6653,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Sophia_Loren/Sophia_Loren_0003.jpg,224,224,1,100
6654,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Sophia_Loren/Sophia_Loren_0001.jpg,224,224,1,100
6655,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Sophia_Loren/Sophia_Loren_0006.jpg,224,224,1,100
6656,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Sophia_Loren/Sophia_Loren_0007.jpg,224,224,1,100
6657,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Sophia_Loren/Sophia_Loren_0002.jpg,224,224,1,100
6658,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Gary_Gero/Gary_Gero_0001.jpg,224,224,1,100
6659,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andrew_Weissmann/Andrew_Weissmann_0003.jpg,224,224,1,100
6660,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andrew_Weissmann/Andrew_Weissmann_0002.jpg,224,224,1,100
6661,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andrew_Weissmann/Andrew_Weissmann_0002.jpg,224,224,1,100
6662,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andrew_Weissmann/Andrew_Weissmann_0001.jpg,224,224,1,100
6663,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andrew_Weissmann/Andrew_Weissmann_0001.jpg,224,224,1,100
6664,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ion_Tiriac/Ion_Tiriac_0001.jpg,224,224,1,100
6665,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Li_Changchun/Li_Changchun_0001.jpg,224,224,1,100
6666,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Hubie_Brown/Hubie_Brown_0001.jpg,224,224,1,100
6667,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0030.jpg,224,224,1,100
6668,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0020.jpg,224,224,1,100
6669,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0024.jpg,224,224,1,100
6670,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0019.jpg,224,224,1,100
6671,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0028.jpg,224,224,1,100
6672,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0002.jpg,224,224,1,100
6673,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0031.jpg,224,224,1,100
6674,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0039.jpg,224,224,1,100
6675,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0001.jpg,224,224,1,100
6676,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0022.jpg,224,224,1,100
6677,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0005.jpg,224,224,1,100
6678,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0017.jpg,224,224,1,100
6679,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0033.jpg,224,224,1,100
6680,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0027.jpg,224,224,1,100
6681,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0003.jpg,224,224,1,100
6682,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0037.jpg,224,224,1,100
6683,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0004.jpg,224,224,1,100
6684,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0026.jpg,224,224,1,100
6685,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0042.jpg,224,224,1,100
6686,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0025.jpg,224,224,1,100
6687,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0007.jpg,224,224,1,100
6688,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0007.jpg,224,224,1,100
6689,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0014.jpg,224,224,1,100
6690,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0016.jpg,224,224,1,100
6691,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0018.jpg,224,224,1,100
6692,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0013.jpg,224,224,1,100
6693,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0023.jpg,224,224,1,100
6694,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0011.jpg,224,224,1,100
6695,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0040.jpg,224,224,1,100
6696,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0009.jpg,224,224,1,100
6697,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0035.jpg,224,224,1,100
6698,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0021.jpg,224,224,1,100
6699,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0032.jpg,224,224,1,100
6700,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0041.jpg,224,224,1,100
6701,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0034.jpg,224,224,1,100
6702,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0010.jpg,224,224,1,100
6703,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0038.jpg,224,224,1,100
6704,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg,224,224,1,100
6705,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0015.jpg,224,224,1,100
6706,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0012.jpg,224,224,1,100
6707,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0036.jpg,224,224,1,100
6708,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Peter_Arnett/Peter_Arnett_0002.jpg,224,224,1,100
6709,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Peter_Arnett/Peter_Arnett_0003.jpg,224,224,1,100
6710,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Peter_Arnett/Peter_Arnett_0001.jpg,224,224,1,100
6711,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Sheryl_Crow/Sheryl_Crow_0002.jpg,224,224,1,100
6712,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Sheryl_Crow/Sheryl_Crow_0007.jpg,224,224,1,100
6713,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Sheryl_Crow/Sheryl_Crow_0006.jpg,224,224,1,100
6714,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Sheryl_Crow/Sheryl_Crow_0008.jpg,224,224,1,100
6715,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Sheryl_Crow/Sheryl_Crow_0003.jpg,224,224,1,100
6716,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Sheryl_Crow/Sheryl_Crow_0005.jpg,224,224,1,100
6717,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Sheryl_Crow/Sheryl_Crow_0004.jpg,224,224,1,100
6718,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Sheryl_Crow/Sheryl_Crow_0001.jpg,224,224,1,100
6719,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Giulietta_Masina/Giulietta_Masina_0001.jpg,224,224,1,100
6720,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Caio_Blat/Caio_Blat_0001.jpg,224,224,1,100
6721,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Smith/Andre_Smith_0001.jpg,224,224,1,100
6722,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Todd_Parrott/Todd_Parrott_0001.jpg,224,224,1,100
6723,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Boris_Jordan/Boris_Jordan_0001.jpg,224,224,1,100
6724,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Danny_Glover/Danny_Glover_0001.jpg,224,224,1,100
6725,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Juljia_Vysotskij/Juljia_Vysotskij_0001.jpg,224,224,1,100
6726,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Lance_Armstrong/Lance_Armstrong_0004.jpg,224,224,1,100
6727,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Lance_Armstrong/Lance_Armstrong_0008.jpg,224,224,1,100
6728,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Lance_Armstrong/Lance_Armstrong_0007.jpg,224,224,1,100
6729,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Lance_Armstrong/Lance_Armstrong_0002.jpg,224,224,1,100
6730,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Lance_Armstrong/Lance_Armstrong_0015.jpg,224,224,1,100
6731,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Lance_Armstrong/Lance_Armstrong_0006.jpg,224,224,1,100
6732,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Lance_Armstrong/Lance_Armstrong_0011.jpg,224,224,1,100
6733,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Lance_Armstrong/Lance_Armstrong_0013.jpg,224,224,1,100
6734,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Lance_Armstrong/Lance_Armstrong_0001.jpg,224,224,1,100
6735,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Lance_Armstrong/Lance_Armstrong_0014.jpg,224,224,1,100
6736,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Lance_Armstrong/Lance_Armstrong_0009.jpg,224,224,1,100
6737,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Lance_Armstrong/Lance_Armstrong_0012.jpg,224,224,1,100
6738,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Lance_Armstrong/Lance_Armstrong_0003.jpg,224,224,1,100
6739,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Lance_Armstrong/Lance_Armstrong_0018.jpg,224,224,1,100
6740,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Lance_Armstrong/Lance_Armstrong_0017.jpg,224,224,1,100
